source;diver_id;activity;month;year;country;site;longitude;latitude;mpa;dive_site;reef_type;visibility_m
mcbride_2021;1834;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;yes;st_pierre;fringe;15
mcbride_2021;1835;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;yes;st_pierre;fringe;15
mcbride_2021;1836;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;st_pierre;patch;5
mcbride_2021;1837;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;yes;st_pierre;patch;5
mcbride_2021;1838;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;patch;5
mcbride_2021;1839;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;5
mcbride_2021;1840;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;5
mcbride_2021;1841;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;5
mcbride_2021;1842;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;5
mcbride_2021;1843;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;5
mcbride_2021;1844;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1845;scuba;march;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1846;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1847;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1848;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1849;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1850;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;yes;white_bank;fringe;15
mcbride_2021;1851;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1852;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1853;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1854;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1855;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
mcbride_2021;1856;scuba;april;2019;seychelles;seychelles;-4.624.073;55.774.475;no;white_bank;fringe;15
casoli_edoardo;1857;scuba;august;2020;italy;giglio_island;42.359.522;10.894.992;yes;gabbianara;wall;NA
casoli_edoardo;1858;scuba;august;2020;italy;giglio_island;42.359.522;10.894.992;yes;gabbianara;wall;NA
casoli_edoardo;1859;scuba;august;2020;italy;giglio_island;42.359.522;10.894.992;yes;gabbianara;wall;NA
casoli_edoardo;1860;scuba;august;2020;italy;giglio_island;42.359.522;10.894.992;yes;gabbianara;wall;NA
casoli_edoardo;1861;scuba;august;2020;italy;giglio_island;42.359.522;10.894.992;yes;gabbianara;wall;NA
giglio_et_al_2022;1862;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;4
giglio_et_al_2022;1863;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;4
giglio_et_al_2022;1864;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;4
giglio_et_al_2022;1865;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;4
giglio_et_al_2022;1866;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1867;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1868;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1869;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1870;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1871;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1872;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1873;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1874;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;6
giglio_et_al_2022;1875;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;6
giglio_et_al_2022;1876;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;6
giglio_et_al_2022;1877;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;6
giglio_et_al_2022;1878;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1879;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1880;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;17
giglio_et_al_2022;1881;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;6
giglio_et_al_2022;1882;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;6
giglio_et_al_2022;1883;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;6
giglio_et_al_2022;1884;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;6
giglio_et_al_2022;1885;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;6
giglio_et_al_2022;1886;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1887;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1888;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1889;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1890;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1891;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Raias;rocky_reef;6
giglio_et_al_2022;1892;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Raias;rocky_reef;6
giglio_et_al_2022;1893;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Raias;rocky_reef;6
giglio_et_al_2022;1894;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;1895;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;1896;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;1897;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;1898;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1899;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1900;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1901;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1902;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1903;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1904;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1905;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1906;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1907;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1908;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1909;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1910;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1911;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1912;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1913;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1914;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;10
giglio_et_al_2022;1915;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;20
giglio_et_al_2022;1916;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;20
giglio_et_al_2022;1917;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;20
giglio_et_al_2022;1918;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;20
giglio_et_al_2022;1919;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1920;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1921;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1922;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1923;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1924;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1925;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1926;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;1927;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1928;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1929;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1930;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1931;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1932;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1933;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1934;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;1935;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;1936;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;1937;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;1938;scuba;february;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;1939;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;baba.boi;rocky_reef;6
giglio_et_al_2022;1940;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;baba.boi;rocky_reef;6
giglio_et_al_2022;1941;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;baba.boi;rocky_reef;6
giglio_et_al_2022;1942;scuba;january;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;baba.boi;rocky_reef;6
giglio_et_al_2022;1943;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;8
giglio_et_al_2022;1944;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;8
giglio_et_al_2022;1945;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;8
giglio_et_al_2022;1946;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;8
giglio_et_al_2022;1947;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1948;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1949;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1950;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1951;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1952;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1953;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1954;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;1955;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1956;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1957;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1958;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;badejo.q;rocky_reef;10
giglio_et_al_2022;1959;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;14
giglio_et_al_2022;1960;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;14
giglio_et_al_2022;1961;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;14
giglio_et_al_2022;1962;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;14
giglio_et_al_2022;1963;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;8
giglio_et_al_2022;1964;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;8
giglio_et_al_2022;1965;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;8
giglio_et_al_2022;1966;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;3
giglio_et_al_2022;1967;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;3
giglio_et_al_2022;1968;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;3
giglio_et_al_2022;1969;scuba;march;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;matacoes;rocky_reef;3
giglio_et_al_2022;1970;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;15
giglio_et_al_2022;1971;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;15
giglio_et_al_2022;1972;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;15
giglio_et_al_2022;1973;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;15
giglio_et_al_2022;1974;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;18
giglio_et_al_2022;1975;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;18
giglio_et_al_2022;1976;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;18
giglio_et_al_2022;1977;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;18
giglio_et_al_2022;1978;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;18
giglio_et_al_2022;1979;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;18
giglio_et_al_2022;1980;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;18
giglio_et_al_2022;1981;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;18
giglio_et_al_2022;1982;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;14
giglio_et_al_2022;1983;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;14
giglio_et_al_2022;1984;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;14
giglio_et_al_2022;1985;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;14
giglio_et_al_2022;1986;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;26
giglio_et_al_2022;1987;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;26
giglio_et_al_2022;1988;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;26
giglio_et_al_2022;1989;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;26
giglio_et_al_2022;1990;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;10
giglio_et_al_2022;1991;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;10
giglio_et_al_2022;1992;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;10
giglio_et_al_2022;1993;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;funil;rocky_reef;10
giglio_et_al_2022;1994;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;12
giglio_et_al_2022;1995;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;12
giglio_et_al_2022;1996;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;12
giglio_et_al_2022;1997;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Geladeira;rocky_reef;12
giglio_et_al_2022;1998;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;1999;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;2000;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;2001;scuba;april;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;10
giglio_et_al_2022;2002;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2003;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2004;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2005;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2006;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2007;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2008;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2009;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;7
giglio_et_al_2022;2010;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2011;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2012;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2013;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;7
giglio_et_al_2022;2014;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2015;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2016;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2017;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2018;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2019;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2020;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2021;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Portinho;rocky_reef;4
giglio_et_al_2022;2022;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2023;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2024;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2025;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2026;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2027;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2028;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2029;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;2030;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;2031;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2032;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2033;scuba;june;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;15
giglio_et_al_2022;2034;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;Farol;rocky_reef;3
giglio_et_al_2022;2035;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;2036;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;2037;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;2038;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;6
giglio_et_al_2022;2039;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2040;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2041;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2042;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;5
giglio_et_al_2022;2043;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2044;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2045;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2046;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;jd.corais;rocky_reef;15
giglio_et_al_2022;2047;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;2048;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;2049;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
giglio_et_al_2022;2050;scuba;july;2020;brazil;alcatrazes;-24.113.154;-45.700.001;yes;tartaruga;rocky_reef;10
